set,name,cost,gender,range,traits,icon
9,Lux,4,0,4,"['Demacia', 'Sorcerer']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Lux.png
9,Malzahar,1,0,4,"['Void', 'Sorcerer']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Malzahar.png
9,Maokai,1,0,1,"['Shadow Isles', 'Bastion']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Maokai.png
9,Nasus,4,0,1,"['Shurima', 'Juggernaut']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Nasus.png
9,Orianna,1,0,4,"['Piltover', 'Sorcerer']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Orianna.png
9,Poppy,1,0,1,"['Demacia', 'Yordle', 'Bastion']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Poppy.png
9,Rek Sai,3,0,1,"['Void', 'Bruiser']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/RekSai.png
9,Renekton,1,0,1,"['Shurima', 'Bruiser']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Renekton.png
9,Ryze,5,0,4,"['Wanderer', 'Invoker']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Ryze.png
9,Samira,1,0,4,"['Noxus', 'Challenger']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Samira.png
9,Sejuani,4,0,1,"['Freljord', 'Bruiser']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Sejuani.png
9,Senna,5,0,4,"['Shadow Isles', 'Redeemer', 'Gunner']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Senna.png
9,Sett,2,0,1,"['Ionia', 'Juggernaut']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Sett.png
9,Shen,4,0,1,"['Ionia', 'Bastion', 'Invoker']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Shen.png
9,Sion,5,0,1,"['Noxus', 'Bruiser']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Sion.png
9,Sona,3,0,4,"['Demacia', 'Multicaster']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Sona.png
9,Soraka,2,0,4,"['Targon', 'Invoker']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Soraka.png
9,Swain,2,0,2,"['Noxus', 'Sorcerer', 'Strategist']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Swain.png
9,Taliyah,2,0,4,"['Shurima', 'Multicaster']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Taliyah.png
9,Taric,3,0,1,"['Targon', 'Sorcerer', 'Bastion']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Taric.png
9,Teemo,2,0,4,"['Yordle', 'Multicaster', 'Strategist']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Teemo.png
9,Tristana,1,0,4,"['Yordle', 'Gunner']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Tristana.png
9,Urgot,4,0,1,"['Zaun', 'Deadeye']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Urgot.png
9,Velkoz,3,0,4,"['Void', 'Sorcerer', 'Multicaster']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Velkoz.png
9,Vi,2,0,1,"['Piltover', 'Bruiser']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Vi.png
9,Viego,1,0,1,"['Shadow Isles', 'Rogue']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Viego.png
9,Warwick,2,0,1,"['Zaun', 'Challenger', 'Juggernaut']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Warwick.png
9,Yasuo,4,0,1,"['Ionia', 'Challenger']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Yasuo.png
9,Zed,2,0,1,"['Ionia', 'Rogue', 'Slayer']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Zed.png
9,Zeri,4,0,4,"['Zaun', 'Gunner']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Zeri.png
9.5,Aatrox,5,0,1,"['Darkin', 'Juggernaut', 'Slayer']",//cdn.lolchess.gg/upload/images/champions/Aatrox_1693389039-tft9b_aatrox_square.tft_set9_stage2.png
9.5,Ahri,5,0,4,"['Ionia', 'Sorcerer']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Ahri.png
9.5,Aphelios,4,0,4,"['Targon', 'Gunner']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Aphelios.png
9.5,Ashe,2,0,5,"['Freljord', 'Vanquisher']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Ashe.png
9.5,Azir,4,0,4,"['Shurima', 'Strategist']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Azir.png
9.5,Belveth,5,0,2,"['Void', 'Empress']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Belveth.png
9.5,Cassiopeia,1,0,4,"['Noxus', 'Shurima', 'Invoker']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Cassiopeia.png
9.5,Chogath,1,0,1,"['Void', 'Bruiser']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Chogath.png
9.5,Darius,3,0,1,"['Noxus', 'Juggernaut', 'Vanquisher']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Darius.png
9.5,Ekko,3,0,1,"['Piltover', 'Zaun', 'Rogue']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Ekko.png
9.5,Fiora,4,0,1,"['Demacia', 'Challenger']",//cdn.lolchess.gg/upload/images/champions/Fiora_1693389081-tft9_fiora_square.tft_set9_stage2.png
9.5,Galio,2,0,1,"['Demacia', 'Invoker']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Galio.png
9.5,Gangplank,5,0,1,"['Bilgewater', 'Gunner', 'Reaver King']",//cdn.lolchess.gg/upload/images/champions/Gangplank_1693388518-tft9_gangplank_square.tft_set9_stage2.png
9.5,Graves,1,0,1,"['Bilgewater', 'Rogue', 'Gunner']",//cdn.lolchess.gg/upload/images/champions/Graves_1693388524-tft9_graves_square.tft_set9_stage2.png
9.5,Heimerdinger,5,0,4,"['Piltover', 'Technogenius']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Heimerdinger.png
9.5,Illaoi,1,0,1,"['Bilgewater', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Illaoi_1693389046-tft9_illaoi_square.tft_set9_stage2.png
9.5,Irelia,1,0,1,"['Ionia', 'Challenger']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Irelia.png
9.5,Jarvan I V,4,0,1,"['Demacia', 'Strategist']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/JarvanIV.png
9.5,Jayce,3,0,4,"['Piltover', 'Gunner']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Jayce.png
9.5,Jhin,1,0,4,"['Ionia', 'Vanquisher']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Jhin.png
9.5,Jinx,2,0,4,"['Zaun', 'Gunner']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Jinx.png
9.5,Kaisa,4,0,4,"['Void', 'Challenger']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Kaisa.png
9.5,Karma,3,0,4,"['Ionia', 'Invoker']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Karma.png
9.5,Kassadin,2,0,1,"['Void', 'Bastion']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Kassadin.png
9.5,Katarina,3,0,1,"['Noxus', 'Rogue']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Katarina.png
9.5,Kayle,1,0,4,"['Demacia', 'Slayer']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Kayle.png
9.5,K Sante,5,0,1,"['Shurima', 'Bastion']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/KSante.png
9.5,Malzahar,1,0,4,"['Void', 'Sorcerer']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Malzahar.png
9.5,Milio,1,0,4,"['Ixtal', 'Invoker']",//cdn.lolchess.gg/upload/images/champions/Milio_1693388514-tft9_milio_square.tft_set9_stage2.png
9.5,Miss Fortune,3,0,4,"['Bilgewater', 'Strategist']",//cdn.lolchess.gg/upload/images/champions/MissFortune_1693388506-tft9_missfortune_square.tft_set9_stage2.png
9.5,Mordekaiser,4,0,1,"['Noxus', 'Slayer']",//cdn.lolchess.gg/upload/images/champions/Mordekaiser_1693388499-tft9_mordekaiser_square.tft_set9_stage2.png
9.5,Naafiri,2,0,1,"['Darkin', 'Shurima', 'Challenger']",//cdn.lolchess.gg/upload/images/champions/Naafiri_1693388530-tft9_naafiri_square.tft_set9_stage2.png
9.5,Nasus,4,0,1,"['Shurima', 'Juggernaut']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Nasus.png
9.5,Nautilus,3,0,1,"['Bilgewater', 'Juggernaut']",//cdn.lolchess.gg/upload/images/champions/Nautilus_1693388535-tft9_nautilus_square.tft_set9_stage2.png
9.5,Neeko,3,0,2,"['Ixtal', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Neeko_1693388540-tft9_neeko_square.tft_set9_stage2.png
9.5,Nilah,4,0,2,"['Bilgewater', 'Vanquisher']",//cdn.lolchess.gg/upload/images/champions/Nilah_1693389021-tft9_nilah_square.tft_set9_stage2.png
9.5,Orianna,1,0,4,"['Piltover', 'Sorcerer']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Orianna.png
9.5,Poppy,1,0,1,"['Demacia', 'Bastion']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Poppy.png
9.5,Qiyana,2,0,1,"['Ixtal', 'Rogue', 'Slayer']",//cdn.lolchess.gg/upload/images/champions/Qiyana_1693389070-tft9_qiyana_square.tft_set9_stage2.png
9.5,Quinn,3,0,4,"['Demacia', 'Slayer']",//cdn.lolchess.gg/upload/images/champions/Quinn_1693389064-tft9_quinn_square.tft_set9.png
9.5,Rek Sai,3,0,1,"['Void', 'Bruiser', 'Slayer']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/RekSai.png
9.5,Renekton,1,0,1,"['Shurima', 'Bruiser']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Renekton.png
9.5,Ryze,5,0,2,"['Wanderer', 'Invoker']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Ryze.png
9.5,Samira,1,0,4,"['Noxus', 'Challenger']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Samira.png
9.5,Sejuani,4,0,1,"['Freljord', 'Bruiser']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Sejuani.png
9.5,Sett,2,0,1,"['Ionia', 'Juggernaut']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Sett.png
9.5,Shen,4,0,1,"['Ionia', 'Invoker', 'Bastion']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Shen.png
9.5,Silco,4,0,4,"['Zaun', 'Sorcerer']",//cdn.lolchess.gg/upload/images/champions/Silco_1693388489-tft9_silco_square.tft_set9_stage2.png
9.5,Sion,5,0,1,"['Noxus', 'Bruiser']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Sion.png
9.5,Sona,3,0,4,"['Demacia', 'Multicaster']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Sona.png
9.5,Soraka,2,0,4,"['Targon', 'Invoker']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Soraka.png
9.5,Swain,2,0,2,"['Noxus', 'Sorcerer', 'Strategist']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Swain.png
9.5,Taliyah,2,0,4,"['Shurima', 'Multicaster']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Taliyah.png
9.5,Taric,3,0,1,"['Targon', 'Sorcerer', 'Bastion']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Taric.png
9.5,Twisted Fate,2,0,4,"['Bilgewater', 'Multicaster']",//cdn.lolchess.gg/upload/images/champions/TwistedFate_1693389076-tft9_twistedfate_square.tft_set9_stage2.png
9.5,Velkoz,3,0,4,"['Void', 'Sorcerer', 'Multicaster']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Velkoz.png
9.5,Vi,2,0,1,"['Piltover', 'Bruiser']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Vi.png
9.5,Warwick,2,0,1,"['Zaun', 'Challenger', 'Juggernaut']",https://ddragon.leagueoflegends.com/cdn/15.6.1/img/champion/Warwick.png
9.5,Xayah,4,0,4,"['Ionia', 'Vanquisher']",//cdn.lolchess.gg/upload/images/champions/Xayah_1693389056-tft9_xayah_square.tft_set9.png
10,Ahri,4,0,4,"['KDA', 'Spellweaver']",//cdn.lolchess.gg/upload/images/champions/Ahri_1698737621-Ahri.jpg
10,Akali,4,0,1,"['KDA', 'Breakout', 'Executioner']",//cdn.lolchess.gg/upload/images/champions/Akali2_1698737634-Akali.jpg
10,Akali,4,0,1,"['True Damage', 'Breakout', 'Executioner']",//cdn.lolchess.gg/upload/images/champions/Akali_1698737639-Akali_TrueDamage.jpg
10,Amumu,3,0,1,"['EMO', 'Guardian']",//cdn.lolchess.gg/upload/images/champions/Amumu_1698737628-Amumu.jpg
10,Annie,1,0,4,"['EMO', 'Spellweaver']",//cdn.lolchess.gg/upload/images/champions/Annie_1698737698-Annie.jpg
10,Aphelios,2,0,4,"['Heartsteel', 'Rapidfire']",//cdn.lolchess.gg/upload/images/champions/Aphelios_1698737692-Aphelios.jpg
10,Bard,2,0,4,"['Jazz', 'Dazzler']",//cdn.lolchess.gg/upload/images/champions/Bard_1698737205-Bard.jpg
10,Blitzcrank,4,0,1,"['Disco', 'Sentinel']",//cdn.lolchess.gg/upload/images/champions/Blitzcrank_1698737323-Blitzcrank.jpg
10,Caitlyn,4,0,4,"['8 Bit', 'Rapidfire']",//cdn.lolchess.gg/upload/images/champions/Caitlyn_1698738059-Caitlyn.jpg
10,Corki,1,0,4,"['8 Bit', 'Big Shot']",//cdn.lolchess.gg/upload/images/champions/Corki_1698738167-Corki.jpg
10,Ekko,3,0,1,"['True Damage', 'Sentinel', 'Spellweaver']",//cdn.lolchess.gg/upload/images/champions/Ekko_1698737711-Ekko.jpg
10,Evelynn,1,0,1,"['KDA', 'Crowd Diver']",//cdn.lolchess.gg/upload/images/champions/Evelynn_1698737851-Evelynn.jpg
10,Ezreal,4,0,4,"['Heartsteel', 'Big Shot']",//cdn.lolchess.gg/upload/images/champions/Ezreal_1698737857-Ezreal.jpg
10,Garen,2,0,1,"['8 Bit', 'Sentinel']",//cdn.lolchess.gg/upload/images/champions/Garen_1698736950-Garen.jpg
10,Gnar,2,0,2,"['Pentakill', 'Superfan', 'Mosher']",//cdn.lolchess.gg/upload/images/champions/Gnar_1698736965-Gnar.jpg
10,Gragas,2,0,1,"['Disco', 'Brawler', 'Spellweaver']",//cdn.lolchess.gg/upload/images/champions/Gragas_1698736958-Gragas.jpg
10,Illaoi,5,0,1,"['ILLBEATS', 'Brawler']",//cdn.lolchess.gg/upload/images/champions/Illaoi_1698737864-Illaoi.jpg
10,Jax,2,0,1,"['EDM', 'Mosher']",//cdn.lolchess.gg/upload/images/champions/Jax_1698737885-Jax.jpg
10,Jhin,5,0,4,"['Maestro', 'Big Shot']",//cdn.lolchess.gg/upload/images/champions/Jhin_1698737954-Jhin.jpg
10,Jinx,1,0,4,"['Punk', 'Rapidfire']",//cdn.lolchess.gg/upload/images/champions/Jinx_1698737964-Jinx.jpg
10,Kaisa,2,0,5,"['KDA', 'Big Shot']",//cdn.lolchess.gg/upload/images/champions/Kaisa_1698738039-Kaisa.jpg
10,Karthus,4,0,4,"['Pentakill', 'Executioner']",//cdn.lolchess.gg/upload/images/champions/Karthus_1698738032-Karthus.jpg
10,Katarina,2,0,2,"['Country', 'Crowd Diver']",//cdn.lolchess.gg/upload/images/champions/Katarina_1698738045-Katarina.jpg
10,Kayle,2,0,4,"['Pentakill', 'Edgelord']",//cdn.lolchess.gg/upload/images/champions/Kayle_1698738160-Kayle.jpg
10,Kayn,5,0,1,"['Heartsteel', 'Wildcard', 'Edgelord']",//cdn.lolchess.gg/upload/images/champions/Kayn_1698738153-Kayn.jpg
10,Kennen,1,0,2,"['True Damage', 'Guardian', 'Superfan']",//cdn.lolchess.gg/upload/images/champions/Kennen_1698738052-Kennen.jpg
10,K Sante,1,0,1,"['Heartsteel', 'Sentinel']",//cdn.lolchess.gg/upload/images/champions/KSante_1698738174-KSante.jpg
10,Lillia,1,0,1,"['KDA', 'Sentinel', 'Superfan']",//cdn.lolchess.gg/upload/images/champions/Lillia_1698737128-Lillia.jpg
10,Lucian,5,0,4,"['Jazz', 'Rapidfire']",//cdn.lolchess.gg/upload/images/champions/Lucian_1698737021-Lucian.jpg
10,Lulu,3,0,4,"['Hyperpop', 'Spellweaver']",//cdn.lolchess.gg/upload/images/champions/Lulu_1698737114-Lulu.jpg
10,Lux,3,0,4,"['EDM', 'Dazzler']",//cdn.lolchess.gg/upload/images/champions/Lux_1698737015-Lux.jpg
10,Miss Fortune,3,0,4,"['Jazz', 'Big Shot']",//cdn.lolchess.gg/upload/images/champions/MissFortune_1698737142-MissFortune.jpg
10,Mordekaiser,3,0,1,"['Pentakill', 'Sentinel']",//cdn.lolchess.gg/upload/images/champions/Mordekaiser_1698737135-Mordekaiser.jpg
10,Nami,1,0,4,"['Disco', 'Dazzler']",//cdn.lolchess.gg/upload/images/champions/Nami_1698737001-Nami.jpg
10,Neeko,3,0,1,"['KDA', 'Guardian', 'Superfan']",//cdn.lolchess.gg/upload/images/champions/Neeko_1698737007-Neeko.jpg
10,Olaf,1,0,1,"['Pentakill', 'Brawler']",//cdn.lolchess.gg/upload/images/champions/Olaf_1698737719-Olaf.jpg
10,Pantheon,2,0,1,"['Punk', 'Guardian']",//cdn.lolchess.gg/upload/images/champions/Pantheon_1698738213-Pantheon.jpg
10,Poppy,4,0,1,"['EMO', 'Mosher']",//cdn.lolchess.gg/upload/images/champions/Poppy_1698737336-Poppy.jpg
10,Qiyana,5,0,1,"['True Damage', 'Crowd Diver']",//cdn.lolchess.gg/upload/images/champions/Qiyana_1698738181-Qiyana.jpg
10,Riven,3,0,1,"['8 Bit', 'Edgelord']",//cdn.lolchess.gg/upload/images/champions/Riven_1698737121-Riven.jpg
10,Samira,3,0,4,"['Country', 'Executioner']",//cdn.lolchess.gg/upload/images/champions/Samira_1698737371-Samira.jpg
10,Senna,2,0,4,"['True Damage', 'Rapidfire']",//cdn.lolchess.gg/upload/images/champions/Senna_1698737377-Senna.jpg
10,Seraphine,2,0,4,"['KDA', 'Spellweaver']",//cdn.lolchess.gg/upload/images/champions/Seraphine_1698737384-Seraphine.jpg
10,Sett,3,0,1,"['Heartsteel', 'Brawler', 'Mosher']",//cdn.lolchess.gg/upload/images/champions/Sett_1698737456-Sett.jpg
10,Sona,5,0,10,"['Mixmaster', 'Spellweaver']",//cdn.lolchess.gg/upload/images/champions/Sona_1698737590-Sona.jpg
10,Tahm Kench,1,0,1,"['Country', 'Brawler']",//cdn.lolchess.gg/upload/images/champions/TahmKench_1698738194-TahmKench.jpg
10,Taric,1,0,1,"['Disco', 'Guardian']",//cdn.lolchess.gg/upload/images/champions/Taric_1698738187-Taric.jpg
10,Thresh,4,0,1,"['Country', 'Guardian']",//cdn.lolchess.gg/upload/images/champions/Thresh_1698737613-Thresh.jpg
10,Twisted Fate,4,0,4,"['Disco', 'Dazzler']",//cdn.lolchess.gg/upload/images/champions/TwistedFate_1698738201-TwistedFate.jpg
10,Twitch,2,0,4,"['Punk', 'Executioner']",//cdn.lolchess.gg/upload/images/champions/Twitch_1698738207-Twitch.jpg
10,Urgot,3,0,2,"['Country', 'Mosher']",//cdn.lolchess.gg/upload/images/champions/Urgot_1698737844-Urgot.jpg
10,Vex,3,0,4,"['EMO', 'Executioner']",//cdn.lolchess.gg/upload/images/champions/Vex_1698737218-Vex.jpg
10,Vi,1,0,1,"['Punk', 'Mosher']",//cdn.lolchess.gg/upload/images/champions/Vi_1698737212-Vi.jpg
10,Viego,4,0,1,"['Pentakill', 'Edgelord']",//cdn.lolchess.gg/upload/images/champions/Viego_1698737330-Viego.jpg
10,Yasuo,1,0,1,"['True Damage', 'Edgelord']",//cdn.lolchess.gg/upload/images/champions/Yasuo_1698737705-Yasuo.jpg
10,Yone,3,0,1,"['Heartsteel', 'Crowd Diver', 'Edgelord']",//cdn.lolchess.gg/upload/images/champions/Yone_1698737725-Yone.jpg
10,Yorick,5,0,1,"['Pentakill', 'Guardian', 'Mosher']",//cdn.lolchess.gg/upload/images/champions/Yorick_1698737733-Yorick.jpg
10,Zac,4,0,1,"['EDM', 'Brawler']",//cdn.lolchess.gg/upload/images/champions/Zac_1698737871-Zac.jpg
10,Zed,4,0,1,"['EDM', 'Crowd Diver']",//cdn.lolchess.gg/upload/images/champions/Zed_1698737891-Zed.jpg
10,Ziggs,5,0,4,"['Hyperpop', 'Dazzler']",//cdn.lolchess.gg/upload/images/champions/Ziggs_1698737897-Ziggs.jpg
11,Aatrox,2,0,1,"['Ghostly', 'Inkshadow', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Aatrox_1709255107-Aatrox.jpg
11,Ahri,1,0,4,"['Fated', 'Arcanist']",//cdn.lolchess.gg/upload/images/champions/Ahri_1709255120-Ahri.jpg
11,Alune,3,0,4,"['Umbral', 'Invoker']",//cdn.lolchess.gg/upload/images/champions/Alune_1709255131-Alune.jpg
11,Amumu,3,0,1,"['Porcelain', 'Warden']",//cdn.lolchess.gg/upload/images/champions/Amumu_1709255139-Amumu.jpg
11,Annie,4,0,1,"['Fortune', 'Invoker']",//cdn.lolchess.gg/upload/images/champions/Annie_1709255151-Annie.jpg
11,Aphelios,3,0,4,"['Fated', 'Sniper']",//cdn.lolchess.gg/upload/images/champions/Aphelios_1709255158-Aphelios.jpg
11,Ashe,4,0,4,"['Porcelain', 'Sniper']",//cdn.lolchess.gg/upload/images/champions/Ashe_1709255167-Ashe.jpg
11,Azir,5,0,4,"['Dryad', 'Invoker']",//cdn.lolchess.gg/upload/images/champions/Azir_1709255176-Azir.jpg
11,Bard,3,0,4,"['Mythic', 'Trickshot']",//cdn.lolchess.gg/upload/images/champions/Bard_1709255184-Bard.jpg
11,Caitlyn,1,0,4,"['Ghostly', 'Sniper']",//cdn.lolchess.gg/upload/images/champions/Caitlyn_1709255231-Caitlyn.jpg
11,Cho Gath,1,0,1,"['Mythic', 'Behemoth']",//cdn.lolchess.gg/upload/images/champions/ChoGath_1709255240-ChoGath.jpg
11,Darius,1,0,1,"['Umbral', 'Duelist']",//cdn.lolchess.gg/upload/images/champions/Darius_1709255251-Darius.jpg
11,Diana,3,0,1,"['Dragonlord', 'Sage']",//cdn.lolchess.gg/upload/images/champions/Diana_1709255262-Diana.jpg
11,Kobuko,1,0,1,"['Fortune', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Kobuko_1709255500-Kobuko.jpg
11,Galio,4,0,1,"['Storyweaver', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Galio_1709255320-Galio.jpg
11,Garen,1,0,1,"['Storyweaver', 'Warden']",//cdn.lolchess.gg/upload/images/champions/Garen_1709255348-Garen.jpg
11,Gnar,2,0,1,"['Dryad', 'Warden']",//cdn.lolchess.gg/upload/images/champions/Gnar_1709255371-Gnar.jpg
11,Hwei,5,0,4,"['Mythic', 'Artist']",//cdn.lolchess.gg/upload/images/champions/Hwei_1709255387-Hwei.jpg
11,Illaoi,3,0,1,"['Ghostly', 'Arcanist', 'Warden']",//cdn.lolchess.gg/upload/images/champions/Illaoi_1709255396-Illaoi.jpg
11,Irelia,5,0,7,"['Storyweaver', 'Duelist']",//cdn.lolchess.gg/upload/images/champions/Irelia_1709255405-Irelia.jpg
11,Janna,2,0,4,"['Dragonlord', 'Invoker']",//cdn.lolchess.gg/upload/images/champions/Janna_1709255418-Janna.jpg
11,Jax,1,0,1,"['Inkshadow', 'Warden']",//cdn.lolchess.gg/upload/images/champions/Jax_1709255440-Jax.jpg
11,Kaisa,4,0,4,"['Inkshadow', 'Trickshot']",//cdn.lolchess.gg/upload/images/champions/Kaisa_1709255451-Kaisa.jpg
11,Kayn,4,0,1,"['Ghostly', 'Reaper']",//cdn.lolchess.gg/upload/images/champions/Kayn_1709255459-Kayn.jpg
11,Khazix,1,0,1,"['Heavenly', 'Reaper']",//cdn.lolchess.gg/upload/images/champions/Khazix_1709255483-KhaZix.jpg
11,Kindred,2,0,4,"['Dryad', 'Fated', 'Reaper']",//cdn.lolchess.gg/upload/images/champions/Kindred_1709255491-Kindred.jpg
11,Kog Maw,1,0,3,"['Mythic', 'Invoker', 'Sniper']",//cdn.lolchess.gg/upload/images/champions/KogMaw_1709255511-KogMaw.jpg
11,Lee Sin,4,0,1,"['Dragonlord', 'Duelist']",//cdn.lolchess.gg/upload/images/champions/LeeSin_1709255521-LeeSin.jpg
11,Lillia,4,0,4,"['Mythic', 'Invoker']",//cdn.lolchess.gg/upload/images/champions/Lillia_1709255531-Lillia.jpg
11,Lissandra,5,0,2,"['Porcelain', 'Arcanist']",//cdn.lolchess.gg/upload/images/champions/Lissandra_1709255540-Lissandra.jpg
11,Lux,2,0,4,"['Porcelain', 'Arcanist']",//cdn.lolchess.gg/upload/images/champions/Lux_1709255550-Lux.jpg
11,Malphite,1,0,1,"['Heavenly', 'Behemoth']",//cdn.lolchess.gg/upload/images/champions/Malphite_1709255560-Malphite.jpg
11,Morgana,4,0,4,"['Ghostly', 'Sage']",//cdn.lolchess.gg/upload/images/champions/Morgana_1709255604-Morgana.jpg
11,Nautilus,4,0,1,"['Mythic', 'Warden']",//cdn.lolchess.gg/upload/images/champions/Nautilus_1709255615-Nautilus.jpg
11,Neeko,2,0,1,"['Heavenly', 'Mythic', 'Arcanist']",//cdn.lolchess.gg/upload/images/champions/Neeko_1709255750-Neeko.jpg
11,Ornn,4,0,1,"['Dryad', 'Behemoth']",//cdn.lolchess.gg/upload/images/champions/Ornn_1709255763-Ornn.jpg
11,Qiyana,2,0,1,"['Heavenly', 'Duelist']",//cdn.lolchess.gg/upload/images/champions/Qiyana_1709255774-Qiyana.jpg
11,Rakan,5,0,2,"['Dragonlord', 'Lovers', 'Altruist']",//cdn.lolchess.gg/upload/images/champions/Rakan_1709263358-Rakan.jpg
11,Rek Sai,1,0,1,"['Dryad', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/RekSai_1709255809-Reksai.jpg
11,Riven,2,0,1,"['Storyweaver', 'Bruiser', 'Altruist']",//cdn.lolchess.gg/upload/images/champions/Riven_1709255823-Riven.jpg
11,Senna,2,0,4,"['Inkshadow', 'Sniper']",//cdn.lolchess.gg/upload/images/champions/Senna_1709255833-Senna.jpg
11,Sett,5,0,1,"['Fated', 'Umbral', 'Warden']",//cdn.lolchess.gg/upload/images/champions/Sett_1709255843-Sett.jpg
11,Shen,2,0,1,"['Ghostly', 'Behemoth']",//cdn.lolchess.gg/upload/images/champions/Shen_1709255853-Shen.jpg
11,Sivir,1,0,4,"['Storyweaver', 'Trickshot']",//cdn.lolchess.gg/upload/images/champions/Sivir_1709255862-Sivir.jpg
11,Soraka,3,0,4,"['Heavenly', 'Altruist']",//cdn.lolchess.gg/upload/images/champions/Soraka_1709255871-Soraka.jpg
